PairID,Text1,Text1 Translation,Text2,Text2 Translation
kin_train_00391,"Ubu u Rwanda ruri ku mwanya wa gatandatu mu kwitabira ibikorwa byo kigarura amahoro ku isi aho rwohereza ingabo n'abapolisi, ingabo nyinshi ziri muri UNAMID.","Rwanda is now in sixth place in participating in peacekeeping operations in the world where it sends troops and police, most of the troops are in UNAMID.","Nyuma yo gutsindwa, u Rwanda ruri ku mwanya wa gatandatu mu makipe umunani.","After the defeat, Rwanda is in sixth place out of eight teams."
kin_train_00392,Mu Kinyarwanda igitero cy’imigogo byari nko kuvuga igitero cy’ibitero:igitero cyari kigamije kwihorera kubera ibitero bya Ntare V Rugingiza rwa Migereka wanyaze inyambo za Rwabugili.,In Kinyarwanda the attack of the trunks was like saying the attack of the attacks: the attack was aimed at revenge for the attacks of Ntare V Rugingiza of Migereka who stole the prey of Rwabugili.,Iki gitero cyari kigamije cyane cyane kwihorera no kugaruza inyambo zari zanyazwe ku ngufu na Ntare V Rugingiza rwa Migereka wa Ankole.,This attack was mainly aimed at retaliating and retrieving the spoils that had been forcibly taken by the Tiger V of the Ankole Army.
kin_train_00393,Irinde kurya ibiryo birimo ibinure byinshi kuko bituma umubiri ucika intege ugatangira kunanirwa ahubwo reba ubundi buryo wabiteka udakoresheje amavuta mesnhi cyangwa ukarya ibitogosheje.,"Avoid eating foods that contain a lot of fat because they make the body weak and begin to fail. Instead, look for other ways to cook them without using too much oil or eating fried foods.",Soma hano inama zagufasha kureka itabi  Irinde kurya kenshi ibiryo bitunganyirizwa mu nganda n’ibirimo amavuta menshi kuko bibangamira umwijima.,Read here for tips to help you quit smoking  Avoid eating processed foods and high-fat foods because they harm the liver.
kin_train_00394,Gusa muri aya mazu hari ayakoreshwa n'andi adakoreshwa bitewe n'uko yubatswe ariko akabura abayabamo bitewe n'uko abarimu bakayabayemo bose baturiye ibigo.,Only among these houses there are some that are used and others that are not used due to the fact that they were built but lack of residents due to the fact that the teachers who live in them are all living in institutions.,"Gusa ibi bifatwa na bamwe nk'igihombo kuri Leta bitewe n'uko aya mazu yatwaye amafaranga menshi yubakwa, ariko akaba ari aho apfa ubusa nta cyo akoreshwa.","Only this is considered by some as a loss for the State due to the fact that these houses cost a lot of money to build, but they are where they die without any use."
kin_train_00395,"Gusa, avuga ko hari imibare yerekana ko abantu bakingiwe bashobora kwandura Covid nanone ndetse bakayanduza abandi, bityo ashimangira ko guhana intera no kwambara udupfukamunwa bigikenewe.","However, he says that there are statistics that show that people who have been vaccinated can catch Covid again and spread it to others, so he insists that social distancing and wearing masks are still necessary.","Avuga ko aho iki gikorwa kizabera atahatangaza ubu kuko hazamenyeshwa abiyandikishije gusa, ngo hari umubare ntarengwa ndetse abantu barenga 80% bamaze kwiyandikisha.","He says that the location of this event will not be announced now because it will be announced only to those who have registered, that there is a limit and more than 80% of people have already registered."
kin_train_00396,"Idrissa, izina ry'umuntu unezezwa no kwirebera ibyaremwe Yanditswe kuya 1-07-2016 saa 07:20' na IGIHE Idrissa ni izina rihabwa umwana w'umuhungu.","Idrissa, the name of a person who enjoys looking at creation Written on 1-07-2016 at 07:20' by IGIHE Idrissa is a name given to a boy.",Jerome izina ry'umuntu bigoye gusobanukirwa Yanditswe kuya 4-08-2016 saa 07:39' na IGIHE Jerome ni izina rifite inkomoko mu Kigereki risobanura ‘izina ritagatifu cyangwa igihangange.,Jerome is a name that is difficult to understand Written on 4-08-2016 at 07:39' by IGIHE Jerome is a name of Greek origin meaning 'the name of a saint or giant.
kin_train_00397,"Umuyobozi w’ihuriro ry’ababyaza mu Rwanda, Josephine Murekezi, avuga ko kugeza ubu ababyaza bakiri bake ugereranyije n’abakenewe nk’uko biteganywa.","The head of the Midwives' Association in Rwanda, Josephine Murekezi, says that so far there are still few midwives compared to the number of people needed as per the provisions.","Josephine Murekezi, umuyobozi w’ihuriro ry’ababyaza mu Rwanda Ababyeyi batwite baboneyeho kwipimisha MENYA UMWANDITSI Jean Claude Munyantore Umunyamakuru wa Kigali Today/KT Radio  MunyantoreC PROMOTED STORIES","Josephine Murekezi, head of the Midwives Association in Rwanda Expectant mothers benefited from the screening KNOW THE AUTHOR Jean Claude Munyantore Reporter of Kigali Today/KT Radio MunyantoreC PROMOTED STORIES"
kin_train_00398,Peace Plaza’ bigamije kubungabunga ubuzima bw’abayikoreramo - Ubuyobozi Ibisobanuro ku bibasirwa na Covid-19 biboneka mu mibereho y’abaturage mu gace runaka - Dr.,Peace Plaza' aims to preserve the health of those who work there - Management Information about the victims of Covid-19 found in the lives of people in a certain area - Dr.,Ubuyobozi Ibisobanuro ku bibasirwa na Covid-19 biboneka mu mibereho y’abaturage mu gace runaka - Dr.,Management Information about the victims of Covid-19 is available in the lives of people in a certain area - Dr.
kin_train_00399,Yagize ati “Byaradushimishije cyane kuko abana bari bafite inyota yo kumenya uko amasomo biga ashyira mu bikorwa n’uburyo abakozi b’Ikigo cya Inoventyk bakora.,"He said, “It was very interesting for us because the children were eager to know how the lessons they learn are implemented and how the staff of the Inoventyk Institute work.","Yang Wenhui, uyoboye iryo tsinda yagize ati: “Ibyo bizorohereza cyane cyane abakozi b’Abanyarwanda kuko usanga akenshi bafite amikoro make”.","Yang Wenhui, head of the group, said: ""This will be especially convenient for Rwandan workers because they often have limited resources."""
kin_train_00400,Uyu mugabo ambwira ko yumva yareka uwo mugore akansaga tugakomeza umushinga wacu ariko afite ubwoba ko umuryango w’ umukobwa wamugirira nabi.’,This man told me that he feels he should let the woman go and continue our project but he is afraid that the girl's family will harm him.',"Abishatse yareka uwo mugore, niba koko afite ubwoba ko uwo muryango wamugirira nabi yabimenyesha polisi akabibwira umugore we n’ umuryango w’ umugore.","If he wants to leave the woman, if he is really afraid that the family will harm him, he will report it to the police and tell his wife and the woman's family."
kin_train_00401,Abadozi b'I Kigali ngo babangamiwe n'abakobwa babasaba kubapima bambaye ubusa.,Tailors in Kigali are said to be threatened by girls who ask them to measure them naked.,Abakora umwuga w'ubudozi bw'imyenda mu mujyi wa Kigali baravuga ko babangamiwe n'umuco wadukanywe n'abakobwa babasaba ko babapima bambaye ubusa.,Tailors in the city of Kigali say that they are threatened by the culture of girls asking them to measure them naked.
kin_train_00402,"Perezida wa Radiyo Mariya ku rwego rwa Afurika, Kayihura Jean Paul, yavuze ko izafasha kumenyekanisha no  ubutumwa bwiza bwa Bikira Mariya ku Isi hose.","The President of Radio Mary for Africa, Kayihura Jean Paul, said that it will help to spread the good news of the Virgin Mary all over the world.",Ati “Ije kunganira Radiyo Mariya Rwanda mu buryo bwihariye mu kumenyekanisha ubutumwa bwiza Bikira Mariya yatangiye i Kibeho ubwo yabonekeraga abakobwa batatu.”,"He said, ""I am coming to support Radio Mary Rwanda in a special way to promote the good news that the Virgin Mary started in Kibeho when she appeared to three girls."""
kin_train_00403,Mu Kigo cy’Igihugu cy’Ubushakashatsi n’Iterambere mu byerekeye Inganda (NIRDA) Bwana NZEYIMANA Célestin: Umuyobozi w’Ishami rishinzwe ikoranabuhanga; Bwana MUNYAZIBONEYE Emmanuel: Umuyobozi w’Ishami rishinzwe ubuyobozi n’imari.,In the National Institute of Industrial Research and Development (NIRDA) Mr. NZEYIMANA Célestin: Head of the Technology Department; Mr. MUNYAZIBONEYE Emmanuel: Head of the Administration and Finance Department.,"Umuyobozi w’Ishami rishinzwe kurwanya Sida mu Kigo cy’Igihugu cy’Ubuzima (RBC), Dr.","The head of the AIDS department at the National Health Center (RBC), Dr."
kin_train_00404,"Chandra wirinze kugira byinshi atangariza itangazamakuru, we yashimye Polisi y’u Rwanda bitewe n’uburyo yahise imusubiza amafaranga ye mu gihe gito.","Chandra, who refrained from making too much public announcements, praised the Rwandan Police for returning his money in a short period of time.",Chandra Kumar uyobora Waheguru Travels Ltd ashyikirizwa amafaranga yari yibwe Chandra Kumar yashimye Polisi y’u Rwanda uburyo yahise imusubiza amafaranga ye mu gihe gito.,"Chandra Kumar, the manager of Waheguru Travels Ltd, was handed over the stolen money. Chandra Kumar praised the Rwandan Police for quickly returning his money."
kin_train_00405,"Vertu Signature Cobra Vertu Signature Cobra nayo n'indi telefoni iza mu mubare w'izihenze cyane ku isi kuko igura 243,777,800 z'amafaranga y'u Rwanda ($310,000).","Vertu Signature Cobra Vertu Signature Cobra is also one of the most expensive phones in the world because it costs 243,777,800 Rwandan francs ($310,000).","Diamond Crypto Smartphone Diamond Crypto Smartphone nayo n'indi telefoni iza ku rutonde rw'izihenze ku isi aho igura 1,022,294,000 z'amanyarwanda ($3 million).","Diamond Crypto Smartphone Diamond Crypto Smartphone is another phone that comes on the list of the most expensive in the world where it costs 1,022,294,000 Rwandan francs ($3 million)."
kin_train_00406,» Pasiteri w’umunyamerika Rick Warren yavuze ko ubumwe n’ubwiyunge byaranze abanyarwanda nyuma ya Jenoside ari igitego cy’umutwe u Rwanda rwatsinze amahanga.,» The American pastor Rick Warren said that the unity and reconciliation that characterized Rwandans after the Genocide is the goal of the Rwandan movement that conquered the world.,"Iki gitabo kigaragaza u Rwanda rwo mu cyerekezo cy'iterambere, ubumwe n'ubwiyunge, ibiganiro byubaka Igihugu ndetse n'ibindi, byose bigaragara nyuma ya Jenoside yakorewe Abatutsi.","This book shows Rwanda in the direction of development, unity and reconciliation, discussions on building the country and more, all of which are seen after the Genocide against the Tutsis."
kin_train_00407,"Uyu wafashwe avuga ko aya mafaranga nawe yari yayahawe n'umushyitsi we wari wamusuye, ariko akaba we yarahise atoroka.","The arrested person said that this money was also given to him by his guest who had visited him, but he escaped immediately.","Uyu mugabo avuga ko nawe aya mafaranga yari yayahawe n'uwo baguze inka, ariko akaba atari yamenye ko harimo amahimbano.","The man says that this money was also given to him by the person who bought the cattle, but he did not know that it was fake."
kin_train_00408,"Ingingo y'191 yo mu gitabo cy'amategeko ahana y'u Rwanda ivuga ko, umuntu wese usambanyije umwana, ahanishwa igifungo cya burundu y'umwihariko.",Article 191 of the Criminal Code of Rwanda states that anyone who rapes a child shall be punished with life imprisonment.,Ingingo ya 140 mu gitabo cy'amategeko ahana y'u Rwanda agena igihano cy'igifungo cya burundu ku muntu cyangwa abantu bakoze ubwicanyi ku bushake.,Article 140 of the Criminal Code of Rwanda prescribes life imprisonment for a person or persons who commit voluntary murder.
kin_train_00409,Joseph Nkurunziza umuyobozi wa Never again Rwanda yadusubije ku kibazo bamwe bashobora kwibaza ku mwana wavutse nyuma ya Jenoside yakorewe Abatutsi ubasha kwandika ibyabaye.,"Joseph Nkurunziza, the leader of Never Again Rwanda, answered the question that some may ask about a child born after the Genocide against the Tutsi who is able to write about what happened.",Ubuholandi ni kimwe mu bihugu byafashije u Rwanda nyuma gato ya Jenoside yakorewe Abatutsi muri Mata 1994 kugeza n'ubu.,The Netherlands is one of the countries that helped Rwanda shortly after the Genocide against the Tutsis in April 1994 until now.
kin_train_00410,Buri wese agira urugero rwe rw’ubushake ntawe unganya n’undi!,Everyone has their own level of will and no one is equal!,"Muri rusange inyigo zagaragaje ko nta rugero runaka rw’ubushake umuntu muzima yakabaye afite, ahubwo buri wese agira urugero rwe rushobora kwiyongera cyangwa rukagabanyuka bitewe n’impamvu.","In general, studies have shown that there is no certain level of will that a living person has, but everyone has their own level that can increase or decrease depending on the reason."
kin_train_00411,"Ibikundanye birajyana, Kanjogera n'umuhungu we Musinga Umugabekazi Kanjogera yabonye ingoma ebyiri atanyoye","Love goes hand in hand, Kanjogera and his son Musinga Queen Kanjogera got two thrones without drinking",Abavoma amazi y'umugisha i Kibeho baba ari benshi Ahavubutse isoko y'amazi y'umugisha akiza benshi indwara zitandukanye,There are many people who draw the holy water in Kibeho. There is a spring of blessed water that cures many different diseases.
kin_train_00412,"Emilienne, izina ry’umukobwa uzi gukotana Emilienne ni izina rihabwa abana b’abakobwa rifite inkomoko ku ijambo ry’Ikilatini “Emulus” bivuga kwigana.","Emilienne, a girl's name that knows how to flirt Emilienne is a name given to girls that has its origin in the Latin word ""Emulus"" which means imitation.","Alvin, izina ry'umuntu uzi kwihagararaho Alvin ni izina rihabwa umwana w'umuhungu, rifite inkomoko mu Kidage rikaba risobanura ""uwiyubashye"".","Alvin, a stand-up name Alvin is a boy's name of German origin meaning ""respectable""."
kin_train_00413,Perezida wa Rayon Sports yashimiye SKOL ako gahimbazamusyi bageneye ikipe ariko na we avuga ko kadakuraho ako ikipe isanzwe igenera abakinnyi.,"The president of Rayon Sports thanked SKOL for the bonus they have assigned to the team, but he also said that it does not take away from what the team already assigns to the players.",Perezida w’ikipe ya Rayon Sports yashimiye uruganda rwa Skol ku nkunga bakomeje gutera ikipe yabo.,The president of Rayon Sports thanked Skol for their continued support of their team.
kin_train_00414,Minisitiri Dr Ngamije yavuze ko uwo muti ufasha mu kugabanya ubukana bwa Covid-19 “kugira ngo turebe ko twagabanya impfu.”,"Minister Dr Ngamije said that the drug helps to reduce the severity of Covid-19 ""so that we can reduce deaths.""",Minisitiri Dr Ngamije yavuze ko mu minsi ibiri u Rwanda rurakira umuti uherutse gusohoka ugabanya ubukana bwa Coronavirus,Minister Dr Ngamije said that in two days Rwanda will receive the recently released medicine that reduces the severity of the Coronavirus
