PairID,Text1,Text1 Translation,Text2,Text2 Translation,Score
Pair_ID_amh_train_616,(ስለ ውበት)· ውብ ነገሮች ባይፈቀሩ እንኳን ሊደነቁ ግድይላል ።,"(About beauty)· Even if beautiful things are not loved, they must be admired.",· ውብ ነገሮች ባይፈቀሩ እንኳን ሊደነቁ ግድ ።,"Even if beautiful things are not loved, they must be admired.",0.64
Pair_ID_amh_train_617,እንደ እግዚአብሄር ያለ ማንም የለም ።,There is no one like God.,እንደ እግዚአብሔር ያለ ማንም የለም ዘዳግም 33 : 26 ?,There is no one like God Deuteronomy 33:26?,0.92
Pair_ID_amh_train_618,የክልል ወይም የከተማ አስተዳደር የመንግስት ፋይናንስ አስተዳደር አብይ ኮሚቴ ተግባርና ሀላፊነት ።,Duties and responsibilities of State or City Government Finance Management Abi Committee.,የክልል ወይም የከተማ አስተዳደር የመንግስት ፋይናንስ አስተዳደር አብይ ኮሚቴ የመሰብሰቢያ ጊዜ ።,State or city administration public finance management Abi committee meeting time.,0.55
Pair_ID_amh_train_619,የላቲን ቊልፎች ለሃያ ስድስቱ ቀለሞች የተመደቡት ለእየኣንዳንዳቸው እንጂ በዋየልነትና ኮንሰናንትነት የሥራ ክፍፍል ኣይደለም ።,"The Latin keys are assigned to each of the twenty-six colors, not according to the division of work into vowels and consonants.",ግኖ እስከአሁን ብዙና በብዙ መንገድ የተቋቋሙ አሉ ግን የት ደረሱ ?,"But until now, there are many established in many ways, but where did they end up?",0.16
Pair_ID_amh_train_620,ምዝገባ ፦ አዳዲስ የቤቴል ቤተሰብ አባላት በሙሉ ይመዘገባሉ ።,Registration: All new members of the Bethel family will be registered.,ኦባማ ማኩረፍና መራቅ አይጠቅምም- መነጋገር ነው የሚያዋጣው ብለዋል ፡፡,Obama said that it is not helpful to sneer and stay away - it is helpful to talk.,0.25
Pair_ID_amh_train_621,እንኩዋን ለአድዋ በዓል በሰላም አደረሳችሁ ።,Wish you a safe Eid al-Fitr.,እንኳን ለደመራ በዓል በሰላም አደረሰን አደረሳችሁ !,We wish you a safe Demera holiday!,0.67
Pair_ID_amh_train_622,ማንኛዉም የአስተዳደር ተቋም የሚያወጣውን መመሪያ በተመለከተ የሚከተሉትን የያዘ መዝገብ ማደራጀት አለበት ፤ ።,Any administrative institution should organize a record containing the following regarding the directives issued; .,ማንኛውም የአስተዳደር ተቋም መመሪያ በሚያወጣበት ጊዜ የሚከተሉትን መረጃዎች የያዘ ማብራሪያ ማዘጋጀት አለበት ፤ ።,Any administrative institution should prepare an explanation containing the following information when issuing instructions; .,0.91
Pair_ID_amh_train_623,ይህ ገጽ መጨረሻ የተቀየረው እ.ኣ.አ በ18 :55 ፣ 29 ጁላይ 2013 ዓ.ም. ነበር ።,"This page was last modified at 18:55, 29 July 2013. has been .",ይህ ገጽ መጨረሻ የተቀየረው እ.ኣ.አ በ19 :23 ፣ 1 ጁላይ 2009 ዓ.ም. ነበር ።,"This page was last modified at 19:23, 1 July 2009. has been .",0.72
Pair_ID_amh_train_624,አዲስ አበባ የሁላችንም ነች የአማራ ክልል መ ።,"Addis Ababa belongs to all of us, the Amhara region.",የአማራ ብሔር ኢትዮጵያ ነች ።,The Amhara nation is Ethiopia.,0.28
Pair_ID_amh_train_625,በተፈጥሮ ያለንን ነገር ግን እንዳለን የማናውቀውን ከፍ ያለ ሠብዓዊ ፀጋ ነው በንግግሩ የሚያሣየን ፡፡,He shows us in his speech a higher human grace that we have naturally but do not know that we have.,እነርሱ ቢጨቅኑበትም ፣ የሞት ፍርድ እንደፈረዱበት ቢቆጠርም፣ እኛ ግን እንጸልይለታለን ።,"Even if they oppress him, even if it is considered that they have sentenced him to death, we will pray for him.",0.28
Pair_ID_amh_train_626,የሙስሊም ኮሚቴ አባላት የፍርድ ቤት ውሎ ።,Muslim committee members in court.,የሙስሊም ኮሚቴ አባላት ክስ ችሎት ።,The trial of Muslim committee members.,0.92
Pair_ID_amh_train_627,የእግዚአብሔር አምላካችን ስም የተመሰገነ ይሁን !,May the name of our God be praised!,መልካም ፤ እግዚአብሔር አምላካችን የተመሰገነ ይሁን ፡፡,good Praise be to God our God.,0.81
Pair_ID_amh_train_628,መልካም አቅጣጫ ላይ ነች ፤ ።,She is in a good direction; .,ሕዝብ ያሻውን ይምረጥ ለነገሩ ነፃ ፣ ፍትሃዊና ዴሞክራሲያዊ ምርጫ ከተካሄደ ብልጽግና ሊያሸንፍ አይችልም ፡፡,"Let the people choose what they want, after all, prosperity cannot win if a free, fair and democratic election is held.",0.17
Pair_ID_amh_train_629,ልጄ እንደ ዘንድሮ ከሆነ አይደለም ቁልቁል መውረድ ፣ ላይ የወጣው ሁሉ ባትጋሩኝ !,"If my son is not like this year, going downhill, don't share everything that went up!",ዳዊት “እግዚአብሔርን ፈለግሁት ፤ እርሱም መለሰልኝ ፤ ከፍርሀቴም ሁሉ አዳነኝ ” ብሏል ።,"David said, ""I sought God; And he answered me; He saved me from all my fears.""",0.2
Pair_ID_amh_train_630,አሁን ምን ማድረግ ትችላላችሁ ?,What can you do now?,ግን ምን ማድረግ ይቻላል ?,But what can be done?,0.53
Pair_ID_amh_train_631,እኛ እንደዚህ አይነት ነገር ።,We like that kind of thing.,እኛ ጋ ሁለቱም አይነት ሰዎች ነበሩ ፡፡,There were both types of people with us.,0.36
Pair_ID_amh_train_632,በተቃዋሚዎች መሃከል እንዴት አንድ ሚስጢር የሚባል ነገር ጠፋ ?,How did something called a secret disappear between the opposition?,የድርጅት ሚስጢር የሚባል ነገር የለም ።,There is no such thing as a corporate secret.,0.42
Pair_ID_amh_train_633,የሲዳማ ብሔራዊ ክልላዊ መንግሥት በይፋ ተመሠረተ ።,The Sidama National Regional Government was officially established.,የሲዳማ ብሔራዊ ክልላዊ መንግሥት ዛሬ በይፋ ሲመሰረት አቶ ደስታ ሌንዳሞ ርዕሰ መስተዳድር ሆነው ተመርጠዋል ።,"When the national regional government of Sidama was officially established today, Mr. Sadha Lendamo was elected as the head of government.",0.78
Pair_ID_amh_train_634,በመኖሪያ ቤታቸው ግቢ ውስጥም የመሥሪያ ቦታ አዘጋጀላቸው ።,He also prepared a workplace for them in the courtyard of their house.,ሆኖም ግን ከዘርዓያዕቆብ ወደ ወልደ ህይወት የተደረገው ሽግግር ዕድገትም ምልሰትም አለው ፡፡,"However, the transition from Zerayakob to the life of Wolde has growth and enjoyment.",0.31
Pair_ID_amh_train_635,"ሰኞ ፡-ከምሽቱ ሦስት ሰዓት የአማርኛ ዜና - ኖቬምበር 28, 2022 ።","Monday: Amharic news at three o'clock in the evening - November 28, 2022.","ቅዳሜ ፡-ከምሽቱ ሦስት ሰዓት የአማርኛ ዜና - ሴፕቴምበር 04, 2021 ።","Saturday: Amharic news at three o'clock in the evening - September 04, 2021.",0.59
Pair_ID_amh_train_636,ይህ ምን ኦ ነው !,What is this!,ምን ያድርጉ ምን እየሠሩ ነው ?,What are you doing?,0.3
Pair_ID_amh_train_637,“አዎ ፣ ምን ሆነች ?,"“Yes, what happened?",አዎ ... እሱ ነው ፡፡,Yes...he is.,0.33
Pair_ID_amh_train_638,ሥራ ፡- ም/ዋና ዐ/ሕግ ።,Occupation: Chief Legal Officer.,ከዚህ ውስጥ ዋና ዋና ምክንያቶቹ ፥,The main reasons are:,0.2
Pair_ID_amh_train_639,የአዲስ አድማስ ጋዜጠኛ አለማየሁ አንበሴ ፤ በዚህ ጉዳይ ላይ የተቃዋሚ ።,Addis Admas journalist Alemayheu Anbese; Opposition in this case.,የአዲስ አድማስ ጋዜጠኛ አለማየሁ አንበሴ ፣ ፖለቲከኞችንና የህግ ባለሙያዎችን አነጋግሮ አስተያየታቸውን እንደሚከተለው አጠናቅሮታል ፡፡,Addis Admas journalist Alemayheu Anbese spoke to politicians and legal experts and summarized their opinions as follows.,0.67
Pair_ID_amh_train_640,ግን እኛ መሃል የተለየ ዘር የለም ፡፡,But there is no separate race among us.,የተለየ ዘር እንደሆነ መስበክ ፥,Preach that it is a different race:,0.48
Pair_ID_amh_train_641,ጠቅላይ ሚኒስትር ዶክተር አብይ አህመድ በግንባታ ላይ የሚገኘውን የጅማ ኢንደስትሪ ፓርክ ጎበኙ ፡፡,Prime Minister Dr. Abiy Ahmed visited Jimma Industrial Park which is under construction.,ጠቅላይ ሚኒስትር አብይ አህመድ ስራ ላይ ናቸው ።,Prime Minister Abiy Ahmed is at work.,0.56
Pair_ID_amh_train_642,የመልካም አስተዳደር ችግር (ራሱ ኢህአዴግ ያመነው እኮ ነው !,The problem of good governance (EPRDF himself believed that!,(የመልካም አስተዳደር ችግር እኮ ነው !,(It is a problem of good management!,0.56
Pair_ID_amh_train_643,የአማራ ክልል ተማሪዎች ችግር ።,The problem of Amhara region students.,በኦሮሚያ ክልል የታገቱ 17 የአማራ ተማሪዎች ባስቸኳይ ይለቀቁ ።,17 Amhara students kidnapped in Oromia region should be released immediately.,0.52
Pair_ID_amh_train_644,የቡድን 20 አባል ሐገራት የዉጪ ጉዳይ ሚንስትሮች ስብሰባ እና የዓለም የፀጥታ ጉባኤ ።,The meeting of foreign ministers of the Group of 20 member countries and the World Security Summit.,የቡድን ሃያ-አባል ሐገራት የመሪዎች ሁለተኛ ጉባኤ ።,Second Summit of the Leaders of the Group of Twenty-member States.,0.73
Pair_ID_amh_train_645,ዛሬ ኃላፊዎቹ በፋና በኩል ቀርበው የታሰበውን . ።,"Today, the officials came through Fana and said what was intended. .",የኢትዮጵያ ጠላቶች አላማኮ አማራውን እንደሌላው የዘር ቋት ውስጥ ከከተትነው ።,If Ethiopia's enemies put Amhara in the same race as any other.,0.16
Pair_ID_amh_train_646,የትራንስፖርት ሚኒስትር ወይዘሮ ዳግማዊት ሞገስ የአቤት ሆስፒታል ጉብኝት... ።,Minister of Transport Mrs. Dagmawit Moges visit Abet Hospital...,ሚኒስትር ትራንስፖርት ወይዘሮ ዳግማዊት ሞገስ ፥,Minister of Transport Mrs. Dagmawit Moges:,0.48
Pair_ID_amh_train_647,እዚህ ወላይታ ሶዶ ከተማ ውስጥ ብዙ ትልልቅ ሆቴሎች አልነበሩም ፡፡,There were not many big hotels here in Wolayita Sodo town.,ይሄም ሆኖ ሶዶ ከተማ ገና ብዙ ደረጃቸውን የጠበቁ ሆቴሎች ያስፈልጓታል ፡፡,"Despite this, Sodo City still needs more quality hotels.",0.62
Pair_ID_amh_train_648,ኢንጂነር ስመኘው በቀለ እና ስራዎቻቸው ።,"Bekele, an engineer, and his works.",ኢንጂነር ስመኘው በቀለ ለዚህ ግድብ ሁለመናቸውን እና ህይወታቸውን ጭምር ሰጥተዋል ፡፡,Engineer Bekele gave his all and his life for this dam.,0.73
Pair_ID_amh_train_649,ሁሉም ነገር ግልጽ ነው ፡፡,Everything is clear.,የግብጽ አቋም ግልጽ ነው ።,Egypt's position is clear.,0.31
Pair_ID_amh_train_650,የካቲት 5 ቀን 2009 ዓም ።,"February 5, 2009.",ሐምሌ 14 ቀን 2009 ዓም ።,"July 14, 2009.",0.61
Pair_ID_amh_train_651,አንድ ነን እኛ አንድ ነን ።,We are one. We are one.,እናም የፃፍነው እኛ ነን ።,And we are the ones who wrote it.,0.36
Pair_ID_amh_train_652,አማራ ሚዲያ ማዕከል/አማሚ ታህሳስ 6 ቀን 2013 ዓ.ም አዲስ አበባ ሸዋ በሳዑዲ አ ።,"Amara Media Center/Amami December 6, 2013 Addis Ababa Showa in Saudi Arabia.",አማራ ሚዲያ ማዕከል/አሞማ ታህሳስ 20 ቀን 2 ።,Amara Media Center/Amoma December 20 2.,0.5
Pair_ID_amh_train_653,እርስዎም እኮ በፍርሐት ከተደበቁበት ጎሬ እንዲወጡ በሚገባ ተነግርዎ ያነበብን ፤ የገባዎም መስሎን ነበር ።,You have also been told to come out of your hiding place in fear. We thought you understood.,እውነት የሰው ልጅ ዘላቂ ሰላም እና የተረጋጋ ህይወት እንዲያገኝ ከፍተኛ አስትዋጾ ያደርጋል ።,Truth makes a great contribution to the human being to achieve lasting peace and a stable life.,0.33
Pair_ID_amh_train_654,አቃጥለዋል ፤ የተቃዋሚ እስረኞችን ገላ እንደ ሲጋራ ።,they burned; The bodies of opposition prisoners as cigarettes.,በመጨረሻውም ኔዘርላንድን 3—1 አሸንፋ ዋንጫ ወሰደች ፡፡,"In the end, she beat the Netherlands 3-1 and took the trophy.",0.09
Pair_ID_amh_train_655,“ምናልባት ህይወት እንደ እግር ኳስ ጨዋታ ናት ።,“Maybe life is like a football game.,እግር ኳስ ጨዋታ የቢሮ ስራ አይደለም ።,Football is not an office job.,0.31
Pair_ID_amh_train_656,አቶ ነጋ ፡ (ረዥም ሳቅ) እንዴት ነው እንዴ ?,Ato Nega: (long laugh) How is it?,አቶ ነጋ ፡ (ሳቅ) በቃ ተወው ።,Ato Nega: (Laughs) Just leave it.,0.72
Pair_ID_amh_train_657,እንኳን አማራ ክልል : ዛ ።,Even Amhara region: That.,ይህ በ አማራ ክልል ነው ።,This is in Amhara region.,0.55
Pair_ID_amh_train_658,በአገረ ኢትዮጵያም የጃዝ ከያንያንና ስንኝ ቋጣሪዎች የጣምራ መድረክ መጋራት ከጀመሩ አንድ አሠርት ዓመት አስቆጥረዋል ።,"In Ethiopia, it has been a decade since jazz musicians from Yanyan and Sangne started sharing the stage together.",በመንግስት ውስጥ ያሉና ህዝብን በመበደል የሚኩራሩ ወገኖች ጊዜያዊ ድል እንጂ ዘላቂ ወንበር አይኖራቸውም ፡፡,"Those who are in the government and are proud of abusing the people will not have a permanent seat, but a temporary victory.",0.23
Pair_ID_amh_train_659,ምን ያህልስ የመንግሥት ጥበቃ ይደረግለታል ?,How much government protection will be given to him?,ምን ያህልስ ዝግጁ ናችሁ ?,How ready are you?,0.44
Pair_ID_amh_train_660,በተለይም ለተፈጠረው ችግር መቃለል የበኩላቸውን ገንቢ ሚና እንዲጫወቱ መንግሥት በድጋሚ ጥሪውን አቅርቧል ።,"In particular, the government once again called on them to play a constructive role in alleviating the problem.",ለተፈጠረው ችግር መቀረፍ የበኩላቸውን ገንቢ ሚና እንዲጫወቱ መንግሥት በድጋሚ ጥሪውን ያቀርባል ።,The government once again calls on them to play a constructive role in solving the problem.,0.86
Pair_ID_amh_train_661,6°51′ ሰሜን ኬክሮስ እና 37°46′ ምሥራቅ ኬንትሮስ ።,6°51' North Latitude and 37°46' East Longitude.,የከተማው አቀማመጥ በ 10°20′ ሰሜን ኬክሮስ እና 37°43′ ምሥራቅ ኬንትሮስ ላይ ነው ።,The location of the city is at 10°20' North latitude and 37°43' East longitude.,0.56
